	logFC	logCPM	F	PValue
ENSG00000134824.13	0.536113412525272	6.50915185042968	1254.2987734508	4.65327315419985e-40
ENSG00000119431.9	0.536929661964256	6.35434117870675	3191.51486362466	6.67293340670082e-35
ENSG00000168589.14	0.538033956890222	5.29081285198674	113.68087871361	6.72116096305016e-14
ENSG00000123975.4	0.538165884413727	5.98570626511226	559.458208655923	6.06581558329186e-26
ENSG00000187475.5	0.53832889504895	4.19212355200098	8.84152268374555	0.00431203144885255
ENSG00000181350.11	0.538394568014534	5.9664832605962	829.106766783438	1.06075687342858e-27
ENSG00000055732.12	0.539176842141758	5.99673428949022	339.647806787174	1.21614998745618e-33
ENSG00000168280.16	0.539407026301032	6.22756504099123	864.420179635335	5.41765043530525e-30
ENSG00000273294.1	0.53979810920724	5.33621670634762	18.1481085937465	2.06776022978404e-05
ENSG00000105255.10	0.539950578926497	5.5876114414016	85.4060082865294	1.5937061866627e-11
ENSG00000136694.8	0.54017788788923	4.35819857279407	6.98598606123448	0.00823147839697298
ENSG00000143036.16	0.540584244591309	5.98319647073681	282.765608260808	1.3041793817385e-24
ENSG00000182870.12	0.542041331626269	5.54389653584219	89.013484625051	2.0204346415093e-17
ENSG00000103269.13	0.542306123620324	5.91819395352313	549.309742643583	5.09025255317398e-22
ENSG00000171811.12	0.542448859391162	5.6347652116315	107.337652054673	8.51689402701543e-13
ENSG00000171951.4	0.54248444805924	5.90399597346866	161.970656624824	2.19578297632925e-21
ENSG00000164675.10	0.542621524294134	5.42565923331257	146.140125094609	1.09215934286623e-15
ENSG00000251664.3	0.543278095461905	5.21639616621502	39.8236606081393	2.93156070218614e-10
ENSG00000021852.12	0.543456266046451	4.50732253982907	11.6304785649237	0.000652091990207618
ENSG00000145248.6	0.543640600382816	5.24621439988567	54.303383668205	2.7457692803007e-10
ENSG00000174370.9	0.544288553306499	5.71336908216636	234.239436996136	8.33272662190382e-23
ENSG00000153684.14	0.544301975870827	4.32033765280131	6.73629895559894	0.00946475957157846
ENSG00000198756.10	0.544645187307787	6.09691789363347	372.987208496476	5.33878633244222e-25
ENSG00000269437.6	0.545048734971658	4.74332914848093	18.1974796382625	2.01496595230375e-05
ENSG00000249992.1	0.545342882688158	5.948788516659	293.841700918354	6.65267091989897e-25
ENSG00000173825.6	0.545345865124437	5.32985597164939	87.2915944477221	9.59611772571402e-11
ENSG00000189292.15	0.545388055031721	5.90925882507966	345.135725881944	5.5816332330623e-33
ENSG00000197721.16	0.545486334450098	4.55844016248014	20.591579158639	5.76976854287892e-06
ENSG00000178531.5	0.546019616060546	6.01042015779958	197.789260622987	1.79457059982622e-24
ENSG00000235156.4	0.546123826956141	4.02396345071379	16.6097067405919	0.00434442248332351
ENSG00000169397.3	0.546162620288896	4.82814359922754	32.2789198541775	1.38364405103319e-08
ENSG00000204481.7	0.546666001757936	4.0101826104653	23.4671706212257	0.00155352823050525
ENSG00000261717.5	0.546924731084668	4.16230167786021	10.8562464351623	0.00161397949844164
ENSG00000166317.11	0.54695577231556	5.60043192179449	105.350370002451	3.53608269121924e-15
ENSG00000077009.13	0.547292227582433	5.45928349198061	71.3903958661085	1.48057291440193e-13
ENSG00000131188.11	0.547680921704814	5.87191691197072	455.133887803028	2.10857385228825e-20
ENSG00000237515.7	0.547734595084915	5.63532546680949	79.9292900585143	1.93230390792596e-12
ENSG00000258052.1	0.548160895415664	3.97139180246523	27.632286988177	0.000545477875003019
ENSG00000104755.14	0.548300639233104	4.15396595781946	11.4410310893426	0.00414911345585614
ENSG00000204740.9	0.54954940798134	5.31976934825547	77.7412355876718	8.62715694871768e-15
ENSG00000170279.2	0.550099366564483	3.97047772672152	49.4676065765743	0.000303260624259358
ENSG00000156966.6	0.550119032310802	6.04841539637907	340.827412790166	2.26327981152265e-29
ENSG00000178358.4	0.550394303408166	3.98156599285491	24.4943993149611	0.00183965952783562
ENSG00000081052.11	0.550667751751824	6.18457471916241	623.78063862523	1.41393071919652e-30
ENSG00000159307.18	0.550877844431811	6.03845763763762	338.089820932457	3.03960290263908e-29
ENSG00000179172.8	0.550882811864134	4.1121201293981	12.05314856308	0.00202099049397881
ENSG00000181541.5	0.550932342643497	5.36811615378232	54.9409447891371	4.57292776695295e-12
ENSG00000104112.8	0.551044326391524	5.63605777466574	87.3982078649307	3.85860215299125e-15
ENSG00000178645.12	0.551400387465728	4.23419329152828	12.1559281460932	0.0042703221989782
ENSG00000189366.9	0.551429329000923	5.29757445332058	73.0143304654934	3.8848444179791e-12
ENSG00000162460.6	0.551967204501513	4.38997808373004	9.80395191107317	0.00262496787263632
ENSG00000181634.7	0.552044385993231	5.47698831877381	96.1298836959963	9.63218467377862e-19
ENSG00000132874.13	0.552280210709779	5.08072646806663	112.709640487585	2.01696826073819e-21
ENSG00000170899.10	0.552339127903837	6.38010530593031	2386.92241160141	1.1586846805255e-38
ENSG00000172023.7	0.552453117066258	5.31938360606	22.9754308258436	1.6712438298878e-06
ENSG00000228278.3	0.553280343055326	5.03663971217248	44.9835918076823	2.12573722104813e-11
ENSG00000135119.14	0.553409048740348	5.78945278704749	516.280482889678	2.71563461064122e-21
ENSG00000158104.11	0.553873655069213	5.67330306258348	181.79833977741	8.25718918804535e-23
ENSG00000197651.4	0.554372763882335	4.20773212654771	11.7187932945532	0.0017741060887112
ENSG00000225556.1	0.554625348375792	5.1630711678112	53.7342552683624	6.62736087408479e-10
ENSG00000270617.1	0.555114161760232	4.85195501881457	20.9139303154405	4.87807928414508e-06
ENSG00000164171.10	0.555848323696939	6.15879058546405	588.882983445474	9.94074428313095e-32
ENSG00000163689.18	0.556074891747264	5.48642854621598	167.127423404845	7.25777860256265e-20
ENSG00000156076.9	0.556093080801121	5.51213077768799	40.4013730283724	2.18434240489981e-10
ENSG00000184731.5	0.556225435092216	5.95077148278028	179.511625140436	4.6094170458026e-25
ENSG00000149927.17	0.556322269713546	5.86849509545759	223.796249036827	3.62642959066857e-22
ENSG00000196866.2	0.556771486940441	4.82496574073743	19.1208106585862	1.24294631895447e-05
ENSG00000165370.1	0.557010074631156	4.1303166512033	14.6095292026042	0.00132450996625081
ENSG00000090530.9	0.55716137860286	6.20070227891956	602.27794555029	1.78214172040992e-34
ENSG00000131721.4	0.557628699812827	4.2941266377093	6.95050525659563	0.00839619335241309
ENSG00000139725.7	0.55774008927291	6.10932406052132	739.285101343297	2.64902808518825e-27
ENSG00000268614.1	0.559567034070747	4.1177982589689	8.08165327228557	0.00448319851421567
ENSG00000120251.18	0.559619919777311	5.77287440555079	88.3756559479353	2.0584532362543e-16
ENSG00000164695.4	0.560192848135335	5.87188402037224	198.527301241642	1.48474322295452e-24
ENSG00000198535.5	0.560293368255984	5.04082054758858	37.8172412055418	8.15233209609531e-10
ENSG00000145879.10	0.560548020261449	4.77412524248963	14.3368595998799	0.000153991255038969
ENSG00000169752.16	0.561168831677091	5.81469879335592	344.382567505238	1.14227682298594e-21
ENSG00000103023.11	0.561379240996577	4.21134974768456	10.1215951414416	0.00333662786916078
ENSG00000226784.2	0.562020638801869	4.54104751941878	24.3875415811995	1.06805293445675e-06
ENSG00000105784.15	0.563052801299288	5.86650828946153	720.61987281446	1.33369659868844e-30
ENSG00000118307.18	0.563077015887577	5.44608444027938	139.394031606683	6.92827394759427e-16
ENSG00000251493.3	0.5631317728764	5.59115618021719	118.457715657725	8.52456263492158e-19
ENSG00000174938.14	0.563622157844108	6.11478733791368	428.276615684879	6.22491678332593e-32
ENSG00000183260.6	0.563804513068759	4.97056421928546	10.6172654299307	0.00112516803546131
ENSG00000188771.4	0.564797449821961	4.08935635203082	14.8634388883458	0.000428151599601055
ENSG00000177875.4	0.565158346902862	5.87277315477582	481.553426115759	7.33240013856965e-25
ENSG00000156097.12	0.565387687676748	5.48016330877431	172.865479926529	8.54578839247295e-14
ENSG00000153789.12	0.56611421379839	4.73347851909951	19.701264480502	9.17879410547364e-06
ENSG00000276430.2	0.566385523650114	4.3356515783926	11.2367122068142	0.00226258223073361
ENSG00000187634.10	0.566440600249304	5.92580584618383	233.731316383963	1.40466489501631e-25
ENSG00000047597.5	0.566496160335572	5.97091280851026	215.810621304417	6.29465636619424e-20
ENSG00000130294.14	0.566681504866102	6.12961686157855	192.046051085831	1.77772926202919e-20
ENSG00000116299.16	0.567073340275499	6.01170255871282	221.990600671089	4.63936972157946e-21
ENSG00000141293.15	0.567227589178072	5.64958518861904	154.816596445482	2.42497108153515e-25
ENSG00000030304.12	0.567339113558944	5.27869286058359	42.3001629887201	1.34963280810834e-09
ENSG00000197859.9	0.567469520619033	6.1458340415934	603.681095951494	1.80638034883005e-34
ENSG00000095739.10	0.567525967739567	6.11950641127862	842.500108268672	7.50093104621296e-32
ENSG00000174343.5	0.567749571768785	4.37284127538913	8.89882731386615	0.0028623799052987
ENSG00000198033.11	0.568627300764341	4.5792339077567	13.969635645374	0.000187116378698077
ENSG00000132703.3	0.570032364442349	4.51131187947449	13.6015798355021	0.000227533061258684
ENSG00000184486.8	0.570892131248279	5.11742541833242	34.4476355577044	6.73570276478892e-08
ENSG00000155961.4	0.570942899256538	5.68642860143355	226.423349101862	7.11201071749053e-17
ENSG00000160951.3	0.571003222362911	5.23503341591475	107.612594630864	4.90506694918326e-18
ENSG00000166736.11	0.571249897216828	4.96612319391132	16.3588713096073	5.29159440251386e-05
ENSG00000163624.5	0.571326088065204	6.0431383103072	392.191747743494	1.8301164750481e-28
ENSG00000185775.9	0.571641190037686	4.18959852618864	9.03303396017202	0.00265988340598182
ENSG00000104415.13	0.571721107963254	5.89535659041232	192.092582993231	2.08763484858742e-30
ENSG00000265303.1	0.572032652044792	4.77921745135107	11.9024508056933	0.000563572309111537
ENSG00000203943.8	0.572645256661547	5.58379954116407	321.683973804593	4.02267873984795e-21
ENSG00000162989.4	0.572719619072707	5.59658155633909	53.8563850304765	8.63122468768445e-13
ENSG00000168925.10	0.573242177819449	5.55033178399844	33.6363965176638	6.90336979120088e-09
ENSG00000175352.10	0.573346943395306	5.93832319943151	479.311872294539	6.76864927173585e-28
ENSG00000157087.16	0.573511605645486	5.82827416948025	209.590650977596	1.60724877978238e-19
ENSG00000082126.17	0.573533418023793	5.12615031390288	90.4800185522501	1.26943439544671e-15
ENSG00000153132.12	0.574242031807881	5.72189469142688	173.326863003225	1.26573702568746e-18
ENSG00000127561.14	0.574320437359047	5.78329185568309	211.571217531996	3.5795452997602e-17
ENSG00000169302.14	0.574456815627544	5.99446063066685	418.44041671832	1.17734157705372e-31
ENSG00000249853.7	0.574711723855416	5.08308371971322	22.8081917138647	1.82270071824379e-06
ENSG00000186952.14	0.5753094556645	5.54505799165015	300.87045851844	1.37100628986644e-19
ENSG00000173805.15	0.575770456254758	5.71109653750547	134.666439628393	1.02137509788607e-16
ENSG00000085662.13	0.576143244957779	6.57301812101354	5281.14643380718	5.18597023529957e-52
ENSG00000214819.1	0.576379404836479	4.12929439595699	18.8002882674969	0.00166458516309527
ENSG00000273173.5	0.576411046348035	5.65870505227945	263.102859698236	1.27242960573804e-20
ENSG00000183607.9	0.577013924379992	4.59241390363489	14.978800863379	0.000109613278249296
ENSG00000185090.14	0.577490329522145	5.99702284693796	1040.14641784436	1.95258621125076e-26
ENSG00000257921.5	0.577546889437058	4.81424532625817	45.0690784684257	6.22831819626223e-10
ENSG00000079931.14	0.577554795674648	6.11807705256717	289.941554633621	3.49856691336309e-33
ENSG00000157335.19	0.577780262280416	5.34761813662869	42.270192608833	8.43941095515318e-11
ENSG00000065609.14	0.578203619442519	5.70622485435588	99.2539869372582	6.171027460238e-15
ENSG00000186329.9	0.578682140978786	4.1202726848539	13.2397783597777	0.00257517383173336
ENSG00000152128.13	0.578873384080654	5.76889942619849	263.09232947244	1.15191872808619e-28
ENSG00000019186.9	0.579075310203276	4.85311690151358	8.22162236367868	0.00415052329166551
ENSG00000182230.11	0.579952312076529	6.01826353236728	251.257996574228	2.84443883008502e-31
ENSG00000268988.1	0.58039559652698	4.02410809409598	36.3099189159863	0.000604105556975858
ENSG00000139410.14	0.580678395261519	6.00837809631507	816.132256726581	9.28132956053447e-32
ENSG00000204659.4	0.580744380162174	5.09282180975581	78.3139138325447	8.15609265992448e-11
ENSG00000224389.8	0.580794620185489	6.48509915625447	1196.90774670107	1.56892588049207e-48
ENSG00000105605.7	0.581241551948423	5.25620516140159	22.6090340894678	2.0211367827996e-06
ENSG00000172288.7	0.581604527721842	3.99868889786421	33.6876417021626	0.000942182274264952
ENSG00000276302.1	0.581929904562664	4.51069466179286	25.1290119997088	5.48020397948363e-07
ENSG00000123901.8	0.581991485528774	5.43342445098788	112.48514031879	1.4303018617014e-13
ENSG00000159217.9	0.582112752135774	4.73839650796303	29.591670295826	5.495222047586e-08
ENSG00000135083.14	0.58276804524597	5.91234081619837	379.906491268471	9.32561139357358e-26
ENSG00000127585.11	0.582931753163162	6.12002853282748	319.571911877573	1.2863845495541e-23
ENSG00000255072.1	0.583035700094807	4.69752777235951	18.2862500520695	1.92342383054026e-05
ENSG00000187533.13	0.584365979122166	4.10067656394599	14.9738637113586	0.00199427023216117
ENSG00000163347.5	0.584649503663557	6.12695360225077	373.457169639064	2.71905604972436e-38
ENSG00000142530.10	0.584893493947796	5.6479942213868	302.787320208155	4.41076034579128e-17
ENSG00000187583.10	0.586729576101043	5.62691620630018	154.241179662882	5.70600775436899e-21
ENSG00000105642.15	0.587375525744996	5.42602551382824	67.3942678395976	1.17267480313565e-12
ENSG00000138400.12	0.587499609556686	5.70888756854563	304.649259918561	1.76541809687092e-21
ENSG00000175832.12	0.587824338343083	5.81551048799764	214.242123961678	6.40763344840634e-21
ENSG00000165185.14	0.588662325313738	6.18403953933441	2365.01925779033	7.88615792280694e-35
ENSG00000136872.17	0.589859147092642	5.63718391490402	181.945966629981	3.99439318236254e-21
ENSG00000187902.11	0.589894082591143	5.45998774961621	67.9259914091371	2.51908598386909e-11
ENSG00000179399.13	0.590092132257695	5.32334716279781	40.9212024775555	2.0169803498356e-09
ENSG00000188316.13	0.590458745794913	5.12729305838763	75.4874429836504	5.43830038894897e-14
ENSG00000007952.17	0.590466390931293	4.79723735156755	24.6832543226516	1.00686405015502e-06
ENSG00000112742.9	0.590525141227099	5.49110801039189	118.308304971761	2.70765332466875e-19
ENSG00000170324.19	0.592030885215379	5.07035314765742	11.971808328833	0.000543008572138007
ENSG00000227877.6	0.593034472023342	4.79819898577748	15.9161263270187	6.68185451477922e-05
ENSG00000198300.12	0.593280286938932	6.31648973552959	1389.00481177544	2.54714436848451e-44
ENSG00000241186.7	0.594027844573815	5.18141967902286	55.8041167045116	8.87488555188734e-14
ENSG00000008735.13	0.594612073365178	6.08283243147423	1385.95212128436	4.15345800190064e-33
ENSG00000197106.6	0.595881708664904	5.79458722746602	152.443370382195	4.7713570382717e-20
ENSG00000171495.16	0.596386264007298	4.46945294846738	26.9448602798676	2.14612152990134e-07
ENSG00000170500.12	0.597014472650432	6.38355790199871	795.827862726582	7.74266352349564e-43
ENSG00000161798.6	0.597145977328837	5.58105026527066	76.4969165531973	2.33274097549889e-15
ENSG00000227868.5	0.597317324440522	4.34038662246143	14.6472863270284	0.000248837006858031
ENSG00000180316.11	0.598350825129196	5.06980886159	55.5407072242132	1.4077649083006e-11
ENSG00000274764.4	0.598653955496364	3.93647136543933	42.2640971837454	0.000193962446985123
ENSG00000173114.12	0.59935827480363	5.9223789890158	437.626196123625	5.93016366881691e-36
ENSG00000140254.12	0.599453949404509	5.80214067407804	207.280907207057	6.32250562975386e-26
ENSG00000197580.11	0.600448102115792	6.08160351220407	1525.23497768392	1.65106195076123e-35
ENSG00000164627.17	0.600549423561287	5.52891132038849	169.072553873481	9.08903243098643e-19
ENSG00000280184.1	0.600613944603206	5.14408340198873	100.781870961839	1.25159218831117e-13
ENSG00000186510.11	0.60144787045703	5.62523693157483	176.366501475203	9.83653234219838e-26
ENSG00000147081.14	0.602333932732789	4.51607417355511	20.0918940699487	7.48640781858996e-06
ENSG00000180287.16	0.602870512495177	5.63674191527402	169.684838852072	8.47748200430586e-24
ENSG00000149305.6	0.602990133074961	4.33636773778203	11.4520520193493	0.000913602740771976
ENSG00000137804.12	0.603264637251092	5.98434648137064	554.760527659732	1.0310770785084e-32
ENSG00000175202.3	0.603424369209598	4.13321218642223	15.537045049446	0.00100227275314664
ENSG00000144868.13	0.603534901653552	5.93189150771325	393.628948979289	2.67071371466116e-32
ENSG00000241119.1	0.603603863107221	4.3081312947676	7.98617613011192	0.00472558431822882
ENSG00000147262.3	0.605061987809206	3.98429466206335	46.5711777217908	0.000150541538885915
ENSG00000137857.17	0.605133965344873	6.19330997215531	669.358669966064	1.19185603412671e-36
ENSG00000204065.2	0.605586603332764	5.61116082954656	109.255898242968	1.49547878682077e-15
ENSG00000108846.15	0.605670012211499	6.29256849319954	549.011112062481	1.34789742811577e-48
ENSG00000105767.2	0.605701966057544	6.31663966158284	1685.19201786259	6.96703623289645e-36
ENSG00000152766.5	0.605771143298966	5.43733619311709	37.8885832457452	7.86098498271803e-10
ENSG00000188672.16	0.606096159459391	5.4130534507012	138.946948948789	4.14628019958972e-16
ENSG00000204930.9	0.606437287460768	4.76071988472828	24.7749390129554	8.16114965890593e-07
ENSG00000055118.14	0.606636026501354	6.13393738550082	252.505036061583	1.53926597764997e-27
ENSG00000115290.9	0.606898877875786	5.91645769218004	477.399085730645	4.66648416320323e-35
ENSG00000102678.6	0.607922769099078	5.70097195614084	217.89109944978	4.90969610706427e-29
ENSG00000163116.9	0.60799496542148	4.80067971725722	52.7500426671908	1.84624648723436e-10
ENSG00000130287.13	0.608108926305876	5.26087438529851	39.1533303191456	1.10495170070474e-08
ENSG00000138068.10	0.608660198614277	3.98706904936968	33.4057554820717	0.00121813594699408
ENSG00000169340.9	0.608900499583694	4.35473411647376	12.4270110737841	0.000425599342017941
ENSG00000232423.5	0.609257858649685	3.99449441108543	18.7923373463225	0.00134954115836037
ENSG00000091129.19	0.609324166666223	6.16074020175561	622.696728260907	1.34186243723127e-42
ENSG00000197748.12	0.610699131076887	5.6248892057878	267.24410596589	1.56765366986469e-21
ENSG00000178235.7	0.610746720841974	5.03210040384038	20.2739169179954	6.8085509762212e-06
ENSG00000134775.15	0.610882481742632	6.25864179256178	679.124702347184	2.81389220216883e-39
ENSG00000091583.10	0.611191361552591	4.95374098359105	23.5926997180292	1.21359488798973e-06
ENSG00000176695.6	0.611275400798123	4.0194194908708	14.0009508303468	0.00136366336436715
ENSG00000140522.11	0.611644060976116	4.82801144965814	15.4627588410182	8.48764834461783e-05
ENSG00000279928.1	0.611656891733611	4.2639426814197	12.9245265761437	0.000326309622407642
ENSG00000169064.12	0.612405594103443	4.81488245790381	16.3500430317718	5.31624888497629e-05
ENSG00000205642.9	0.61287242309336	4.82433430084854	28.6706059999709	8.82432260367118e-08
ENSG00000167131.16	0.61316792774325	5.54220652267941	281.723283799387	4.3782881376448e-21
ENSG00000102109.8	0.613292189914665	5.97481547141746	219.527760277086	8.6381202545195e-25
ENSG00000148082.9	0.614370380311085	6.11599103395373	497.793491920242	8.51179386227654e-39
ENSG00000185742.6	0.614919475335849	5.07357732706755	36.4664357515894	1.62441681736258e-09
ENSG00000184895.7	0.615622897179073	4.44250605033044	20.1754245977269	7.16742761123755e-06
ENSG00000114455.13	0.616097660794733	4.91151363421595	19.8346510135405	8.5615674955314e-06
ENSG00000095397.13	0.616246844937369	6.30819740995603	1698.3413769056	4.42428184240443e-46
ENSG00000013293.5	0.6166425157235	5.39254345953337	69.4039906276583	4.58324029088439e-15
ENSG00000106302.9	0.61671258394359	4.64026172180644	21.40351803261	3.78097036810856e-06
ENSG00000269476.1	0.618200980239884	4.39715631616005	21.0575231794607	4.52674654603488e-06
ENSG00000214595.11	0.618461764692947	6.01025185797715	1033.12534765457	5.22703017904367e-34
ENSG00000257207.5	0.618532529484935	5.27231959200631	116.436278795884	5.11103041028547e-26
ENSG00000129159.6	0.618905573649228	5.45121342202083	88.1487114818493	5.07552619453737e-12
ENSG00000154269.14	0.620180333059173	5.58420923287664	250.224453851784	1.10886523077792e-30
ENSG00000163040.14	0.620462465585225	6.02133651193359	829.773356238184	2.3252336450236e-36
ENSG00000204624.7	0.620955598449664	5.30079252430909	85.7114926383274	3.41414750383903e-13
ENSG00000162763.3	0.621010378541391	4.39081278664347	10.1192729897302	0.00147302648170562
ENSG00000166368.2	0.621187693580226	4.04298798966376	19.3925451943027	0.000881253854485292
ENSG00000227059.6	0.62170672383147	4.0642927215645	33.7304055067135	0.000329375750563986
ENSG00000149735.6	0.622258459276583	4.68844526680204	15.614575244973	7.83395296319814e-05
ENSG00000149294.16	0.622794050973001	6.44792691974727	1110.12647595419	1.53403328455149e-44
ENSG00000162755.13	0.622814511862031	5.96488548524757	601.177547756305	5.67059905221214e-30
ENSG00000164175.14	0.624070142358588	4.85740185854706	31.0880772664205	7.2955093665073e-08
ENSG00000142512.14	0.624304185195714	5.95067789996616	276.363963770411	1.88862707837459e-34
ENSG00000204296.11	0.624432777168454	4.26910178936015	15.5843465158659	0.000147105937785841
ENSG00000135248.15	0.626111525298998	4.82300365367044	37.926348035098	1.14428127086903e-08
ENSG00000137714.2	0.626473921713644	6.32965531577109	9453.07382284799	2.47747648655687e-51
ENSG00000179636.14	0.626725250771953	4.91794891569553	58.8805292312116	1.85385862003809e-11
ENSG00000117595.10	0.626754327075468	6.20006444970049	424.0899112651	1.27685379145972e-36
ENSG00000148408.12	0.626776280648455	5.57905680923943	126.186056281888	1.40120211882533e-17
ENSG00000224586.6	0.626946338644499	4.04178874659495	40.7445267437702	9.20940763284458e-05
ENSG00000114487.9	0.627554052479518	4.40147005282867	16.4581848179194	5.02204197733998e-05
ENSG00000258947.6	0.629058029066487	6.07714146260403	299.257398966668	1.30105200667501e-35
ENSG00000152292.16	0.630848009161959	5.17197764663081	67.5758199960365	9.73508784157549e-12
ENSG00000150672.16	0.631103485987485	6.19687299721634	1443.77352181467	3.70725403806665e-39
ENSG00000129673.9	0.63298964455678	4.97403272666714	65.5452590187359	4.93625725588746e-12
ENSG00000115255.10	0.633426699007205	6.12435227777629	957.127015519486	4.73313364355015e-44
ENSG00000089163.4	0.633691335201564	5.69161451718369	507.96797528695	9.09868830992672e-26
ENSG00000269058.5	0.634846547555618	4.3184088035235	17.6917282762782	3.48837028513418e-05
ENSG00000129221.14	0.635220017303859	4.23803304648736	15.9592046084186	0.00062849600188826
ENSG00000162415.6	0.636349828113922	6.11865830907994	1877.2302578447	8.23791684370401e-41
ENSG00000160469.16	0.636420666678817	6.18468702732855	1026.98545430223	1.77680575905833e-35
ENSG00000145284.11	0.636719870998119	6.36163791710085	1585.08614596381	7.04130183514402e-49
ENSG00000205864.1	0.636748969808836	4.0212069622449	23.3265353664989	0.000529096378473333
ENSG00000236980.9	0.638849557937936	4.02958592396007	32.1133375218748	0.000748603073426611
ENSG00000162849.15	0.63934761309063	5.94024093205118	599.783259422776	1.0440668647443e-29
ENSG00000157653.11	0.641202166965283	5.4412492778981	417.390791818796	2.24695850395489e-24
ENSG00000143674.10	0.641354366801836	5.91269456983492	435.404644874351	4.542096977215e-32
ENSG00000279804.1	0.641645532308246	3.98560590671444	26.7765175633401	0.000689137548334026
ENSG00000100362.12	0.642101787797471	5.0572531957659	36.2255390880969	1.83707598710257e-09
ENSG00000153976.2	0.643027605740521	5.49404854145058	128.613653140124	4.9552544676392e-24
ENSG00000127399.14	0.643869141514071	6.12239826815956	1302.47724962813	7.51986755446951e-40
ENSG00000261272.1	0.644649829694298	4.334246248966	9.3063807676948	0.00229125044027273
ENSG00000006432.15	0.644916331932793	6.14928102437713	469.943889498782	6.83001568255254e-32
ENSG00000183742.12	0.645211578014243	5.64523809354793	133.301387872442	3.21626944531245e-29
ENSG00000185823.3	0.645414640154733	4.92051235065503	32.4673962319094	1.25624915195071e-08
ENSG00000278828.1	0.645805098923198	5.49178265874168	144.159134032325	1.02414110612873e-20
ENSG00000134571.10	0.647103903041739	5.71834908081691	329.432576354972	7.8655379869129e-31
ENSG00000173401.9	0.647406261693798	4.75062233537168	53.8488216261968	8.86324246579957e-11
ENSG00000160182.2	0.647694075578544	4.73079913331879	18.6684769486571	1.57463726544367e-05
ENSG00000158423.16	0.648098946855413	5.64119753198234	629.223641705672	1.78870317575284e-27
ENSG00000279096.1	0.648176460986262	4.29698671434685	23.9357970975638	4.62973981364266e-06
ENSG00000006555.10	0.648853355378406	5.80778303925154	108.260260114652	6.40067274642946e-23
ENSG00000111012.9	0.64924536887089	5.59959060345381	374.092107220663	1.0564814278908e-29
ENSG00000116983.12	0.649751008571987	5.72483319727137	114.605903282484	5.33710935737841e-18
ENSG00000050438.16	0.650766500098168	5.98200343619624	766.398749969502	5.43446431091469e-36
ENSG00000164304.15	0.650914860679908	4.35557893628432	24.1582236272345	2.34951677207865e-06
ENSG00000107105.14	0.651348045851708	5.3129926884201	100.038752872929	7.94102895747689e-18
ENSG00000050555.17	0.652358129768053	6.0516854196895	540.971178778906	3.39268730377783e-43
ENSG00000118972.1	0.653233175768668	4.2418477841339	16.579508172847	4.71146123193674e-05
ENSG00000141665.11	0.653245465384222	5.45095259030006	275.35994198904	8.01612966165681e-23
ENSG00000133958.13	0.653351071967561	5.69012611315397	388.744228167483	3.49677390248726e-24
ENSG00000065621.14	0.653853114973139	6.08718800929544	608.886369140153	1.22970417945884e-30
ENSG00000105409.15	0.653886216023477	5.91154570289197	233.981492339603	3.92875439001391e-23
ENSG00000110375.2	0.653952864908043	4.75989656136151	35.4972104315355	2.66520059552612e-09
ENSG00000258227.6	0.654160740103743	5.6225713218273	191.589086566128	1.07448477607213e-27
ENSG00000257108.1	0.654764232594112	5.62528706401744	449.807577762828	9.81330560711177e-32
ENSG00000186788.12	0.655625952007441	4.12634283924993	18.4167241562904	0.000616519091769171
ENSG00000064835.10	0.656346778781098	4.44385320198829	19.2952327914349	1.81915485220098e-05
ENSG00000196632.10	0.65657183680387	5.93369116922858	1023.37193935363	1.63281471482617e-37
ENSG00000128578.9	0.656898720304101	6.02634412770744	810.409825849255	1.62746264491857e-32
ENSG00000184698.4	0.656920000200731	3.96048331374075	29.5274601514278	0.000391160065131201
ENSG00000173699.15	0.657395575724344	4.28976614885427	14.2623230282261	0.000274629376475795
ENSG00000105173.13	0.657503665382486	5.88458060115813	972.93449682005	8.47217067446463e-33
ENSG00000275718.1	0.657869330364729	4.550963877245	35.2977396855678	2.95124778773176e-09
ENSG00000259060.6	0.657911301273886	4.04151340556464	50.5102901095115	0.000108757368243426
ENSG00000014257.15	0.658435957677977	5.70013915499062	182.69916986093	6.50977418315833e-29
ENSG00000186675.6	0.658462801486363	5.09495341182313	78.4106033081251	5.14768640352057e-13
ENSG00000175591.11	0.658830879210908	5.90531243779126	337.325348260809	5.68581932709777e-31
ENSG00000143125.5	0.659001045105058	5.3090546403389	127.684539687962	2.22557971806671e-29
ENSG00000187944.2	0.66014482165339	5.10742425608598	105.625763512943	1.38920112122812e-19
ENSG00000078725.12	0.660245321414177	5.60842397570807	100.803210124204	2.78718258370119e-19
ENSG00000134812.7	0.660693130318147	4.65870858403947	22.2010947259198	2.4978961361077e-06
ENSG00000196408.11	0.66103828544361	5.25083827458992	71.3057839222732	3.64403113842723e-12
ENSG00000105697.7	0.661602852527427	5.32031615624734	59.4967958450396	1.37667486027614e-14
ENSG00000251692.7	0.661802833213239	4.60485598571159	50.595250651403	5.69835204685568e-12
ENSG00000166448.14	0.661990857201926	5.92723212787805	198.298438320212	4.15819798065672e-25
ENSG00000197870.12	0.662067750337402	4.33443796705629	15.0154912217945	0.000136399617884508
ENSG00000206483.5	0.663393613130884	4.20927863322451	17.1701817146099	5.73439038112515e-05
ENSG00000170075.8	0.663794957672753	5.69804912138637	192.998835038578	4.36557527024887e-20
